RatecodeID,avg_total_amount,avg_time_diff,avg_tip_amount
1.0,18.45,972.06,2.27
4.0,90.67,2919.93,7.95
3.0,91.12,2610.15,10.63
2.0,69.79,3049.87,8.8
99.0,31.12,2662.4,0.0
6.0,14.39,80.0,1.67
5.0,81.17,1818.53,8.05
