RatecodeID,avg_total_amount,avg_time_diff,avg_tip_amount
6,3.63,444.58,0.0
5,85.89,1984.5,8.74
1,14.19,908.14,1.68
3,92.9,2593.05,11.13
2,65.87,2898.91,7.93
4,84.2,2592.0,8.66
99,6.46,295.25,0.29
