RatecodeID,avg_total_amount,avg_time_diff,avg_tip_amount
1.0,17.07,796.95,2.17
4.0,81.75,2284.49,7.26
3.0,90.96,2121.26,9.54
2.0,69.38,2416.52,8.58
99.0,36.84,2236.02,0.0
6.0,4.8,783.8,0.0
5.0,78.4,1669.39,7.94
