RatecodeID,avg_total_amount,avg_time_diff,avg_tip_amount
1.0,17.54,1048.2,2.04
4.0,89.53,2851.19,8.68
3.0,93.17,2930.24,11.06
2.0,68.33,3200.25,8.2
99.0,16.76,878.08,0.01
6.0,4.13,304.3,0.08
5.0,84.11,2212.17,8.96
