RatecodeID,avg_total_amount,avg_time_diff,avg_tip_amount
1.0,18.13,979.09,2.31
4.0,86.83,2589.94,8.74
3.0,93.64,2720.23,11.57
2.0,69.86,2953.44,8.91
99.0,29.14,2521.78,0.0
6.0,4.37,253.0,0.41
5.0,80.12,1752.76,8.57
