RatecodeID,avg_total_amount,avg_time_diff,avg_tip_amount
1.0,16.96,892.15,2.0
4.0,90.27,2719.66,8.17
3.0,90.56,2504.48,10.58
2.0,68.1,2618.99,8.37
99.0,14.23,693.95,0.11
6.0,2.78,256.6,0.6
5.0,73.82,1771.63,7.69
