RatecodeID,avg_total_amount,avg_time_diff,avg_tip_amount
1.0,17.75,1058.48,2.04
4.0,91.0,2995.15,8.75
3.0,95.45,3099.7,11.47
2.0,68.66,3316.36,8.32
99.0,15.97,733.6,0.04
6.0,3.9,800.6,0.0
5.0,89.86,2237.21,9.28
