RatecodeID,avg_total_amount,avg_time_diff,avg_tip_amount
1.0,17.48,875.28,2.28
4.0,81.85,2408.88,7.56
3.0,92.37,2481.18,11.15
2.0,69.67,2874.74,8.8
99.0,36.72,2347.79,0.0
6.0,3.18,381.57,0.0
5.0,78.38,1535.05,8.44
