RatecodeID,avg_total_amount,avg_time_diff,avg_tip_amount
1.0,16.12,790.76,1.73
4.0,81.8,1967.77,7.35
3.0,90.64,2296.13,8.88
2.0,66.61,2083.36,8.11
99.0,15.63,454.67,0.0
5.0,54.24,1781.53,4.23
