RatecodeID,avg_total_amount,avg_time_diff,avg_tip_amount
6,10.79,600.17,0.96
5,85.78,2106.76,8.91
1,14.81,931.25,1.69
3,93.97,2613.94,11.33
2,65.44,3154.3,7.61
4,79.48,2391.54,8.19
99,9.3,539.33,0.33
