RatecodeID,avg_total_amount,avg_time_diff,avg_tip_amount
1.0,17.35,941.31,2.16
4.0,85.03,2741.97,7.87
3.0,95.52,2954.86,11.56
2.0,69.54,2985.15,8.74
99.0,14.29,677.73,0.03
6.0,3.68,378.5,0.0
5.0,77.29,1893.46,7.71
