RatecodeID,avg_total_amount,avg_time_diff,avg_tip_amount
1.0,17.71,1045.86,2.08
4.0,89.65,2757.76,8.79
3.0,94.15,2924.46,11.4
2.0,68.46,3082.01,8.17
99.0,17.71,906.36,0.0
6.0,10.57,313.63,0.56
5.0,85.91,2074.53,9.23
