RatecodeID,avg_total_amount,avg_time_diff,avg_tip_amount
6,42.67,136.65,0.49
5,88.18,2222.55,8.87
1,14.83,941.06,1.66
3,93.46,2619.15,10.82
2,64.82,3192.04,7.09
4,79.39,2391.84,7.75
99,9.35,394.0,1.55
