RatecodeID,avg_total_amount,avg_time_diff,avg_tip_amount
6,5.83,408.06,2.06
5,88.49,2327.46,8.59
1,15.09,979.92,1.7
3,93.49,2706.68,10.57
2,65.06,3196.14,7.19
4,83.93,2710.36,8.23
99,12.37,778.0,0.97
