RatecodeID,avg_total_amount,avg_time_diff,avg_tip_amount
1.0,17.8,1044.95,2.06
4.0,90.42,3035.3,8.47
3.0,93.48,2880.14,11.1
2.0,68.51,3207.13,8.23
99.0,17.2,814.53,0.05
6.0,3.9,191.77,0.0
5.0,86.88,2063.57,9.0
