RatecodeID,avg_total_amount,avg_time_diff,avg_tip_amount
6,9.0,134.0,0.0
5,101.68,1954.36,10.46
1,24.73,930.81,3.15
3,121.23,2628.2,14.06
2,90.14,3074.96,10.79
4,126.13,2621.7,11.35
99,35.7,2241.54,0.0
