RatecodeID,avg_total_amount,avg_time_diff,avg_tip_amount
6,11.0,4309.64,2.0
5,85.79,2191.76,8.47
1,14.8,998.99,1.66
3,93.54,2757.98,10.5
2,65.17,3304.3,7.24
4,82.26,2674.17,8.21
99,19.32,1042.0,0.85
