RatecodeID,avg_total_amount,avg_time_diff,avg_tip_amount
6,3.82,351.84,0.05
5,90.51,2365.8,9.3
1,15.1,957.29,1.71
3,95.29,2880.42,11.28
2,65.16,3372.57,7.41
4,83.12,2708.66,8.32
99,20.3,932.75,3.38
