RatecodeID,avg_total_amount,avg_time_diff,avg_tip_amount
1.0,19.33,1014.12,2.49
4.0,91.08,2701.28,9.19
3.0,93.75,2703.2,11.33
2.0,70.11,3222.43,8.93
99.0,34.98,2259.03,0.0
6.0,4.99,419.15,0.08
5.0,87.06,1827.8,9.76
