RatecodeID,avg_total_amount,avg_time_diff,avg_tip_amount
6,3.8,249.04,0.67
5,89.24,2435.09,8.74
1,15.17,1005.45,1.74
3,95.6,3013.11,11.03
2,65.54,3311.15,7.51
4,85.29,2867.21,8.58
99,12.53,641.0,1.29
