RatecodeID,avg_total_amount,avg_time_diff,avg_tip_amount
6,3.74,354.57,0.0
5,87.64,2238.35,8.64
1,15.15,987.56,1.72
3,94.18,2803.61,10.62
2,65.17,3157.58,7.26
4,82.07,2679.28,8.35
99,14.88,994.5,2.58
