RatecodeID,avg_total_amount,avg_time_diff,avg_tip_amount
1.0,17.45,1042.09,2.05
4.0,89.94,3011.8,8.85
3.0,93.41,2798.08,11.38
2.0,68.44,3042.2,8.32
99.0,17.43,835.14,0.06
6.0,8.43,486.5,2.09
5.0,83.53,1972.75,9.06
