RatecodeID,avg_total_amount,avg_time_diff,avg_tip_amount
1.0,16.0,810.11,1.74
4.0,90.49,2658.68,7.29
3.0,88.07,2462.44,8.87
2.0,66.23,2112.81,7.79
99.0,12.83,606.05,0.0
6.0,4.3,65.0,0.0
5.0,53.65,1582.27,4.19
