RatecodeID,avg_total_amount,avg_time_diff,avg_tip_amount
1.0,17.5,1031.53,1.98
4.0,91.01,3031.24,8.7
3.0,94.74,3026.06,10.84
2.0,68.4,3085.92,8.02
99.0,16.46,765.91,0.06
6.0,517.47,307.38,0.77
5.0,88.96,2197.61,8.89
