RatecodeID,avg_total_amount,avg_time_diff,avg_tip_amount
6,47.63,553.47,0.14
5,88.79,2243.19,8.9
1,14.5,946.1,1.68
3,94.21,2782.45,11.14
2,65.77,3173.94,7.81
4,84.37,2834.51,8.52
99,18.78,1028.25,1.72
