RatecodeID,avg_total_amount,avg_time_diff,avg_tip_amount
1.0,18.27,917.19,2.31
4.0,87.12,2521.77,8.47
3.0,92.73,2588.2,10.72
2.0,69.6,2887.36,8.61
99.0,35.17,2096.75,0.0
6.0,5.08,380.31,0.14
5.0,86.89,1886.37,9.2
