RatecodeID,avg_total_amount,avg_time_diff,avg_tip_amount
1.0,17.3,1002.33,2.03
4.0,87.02,2924.74,8.75
3.0,94.46,2817.42,11.63
2.0,69.58,3071.61,8.4
99.0,14.49,681.86,0.17
6.0,13.11,591.5,0.5
5.0,49.49,2288.16,2.51
