RatecodeID,avg_total_amount,avg_time_diff,avg_tip_amount
1.0,17.68,1046.03,2.05
4.0,89.49,3129.96,8.51
3.0,94.89,2990.24,11.43
2.0,68.54,3329.4,8.17
99.0,17.22,768.45,0.05
6.0,33.19,288.07,0.13
5.0,89.64,2321.25,9.28
