RatecodeID,avg_total_amount,avg_time_diff,avg_tip_amount
1.0,15.9,838.64,1.93
4.0,72.45,2298.57,5.82
3.0,88.33,2572.14,9.0
2.0,65.97,2304.66,8.1
99.0,12.14,600.05,0.0
6.0,0.0,98.5,0.0
5.0,55.37,1709.07,4.67
