RatecodeID,avg_total_amount,avg_time_diff,avg_tip_amount
1.0,14.92,1076.66,1.7
4.0,84.88,2819.2,8.36
3.0,93.97,2965.08,10.74
2.0,65.58,3228.8,7.54
99.0,11.07,770.75,0.01
6.0,4.03,425.31,0.11
5.0,52.98,2244.51,3.07
