RatecodeID,avg_total_amount,avg_time_diff,avg_tip_amount
1.0,21.04,998.64,2.69
4.0,100.08,2409.91,9.65
3.0,103.05,2737.92,11.87
2.0,77.16,3128.05,9.24
99.0,34.95,2220.53,0.0
6.0,3.53,257.0,0.35
5.0,87.57,1745.59,9.77
