RatecodeID,avg_total_amount,avg_time_diff,avg_tip_amount
6,12.33,334.47,1.25
5,88.88,2040.21,9.01
1,14.12,899.46,1.66
3,93.44,2792.19,10.65
2,65.81,2911.4,7.88
4,80.22,2666.05,7.71
99,10.69,527.25,1.52
