RatecodeID,avg_total_amount,avg_time_diff,avg_tip_amount
5,104.25,2033.01,10.71
1,26.09,1014.06,3.32
3,120.39,2575.1,14.21
2,91.99,3276.76,11.04
4,129.27,2724.79,11.62
99,34.87,2618.67,0.0
