RatecodeID,avg_total_amount,avg_time_diff,avg_tip_amount
6,320.85,563.29,0.0
5,86.9,2274.82,8.04
1,14.83,945.07,1.63
3,94.09,2814.57,10.31
2,64.99,3005.85,7.13
4,79.73,2607.77,7.53
99,6.3,251.0,0.0
