RatecodeID,avg_total_amount,avg_time_diff,avg_tip_amount
1.0,14.9,995.54,1.65
4.0,84.65,2856.44,7.55
3.0,95.05,3033.07,10.36
2.0,65.35,3063.31,7.35
99.0,16.48,519.6,0.26
6.0,320.91,228.24,0.35
5.0,88.56,2410.3,8.22
