RatecodeID,avg_total_amount,avg_time_diff,avg_tip_amount
1.0,17.45,925.37,2.14
4.0,85.47,2564.23,7.53
3.0,94.26,2898.11,11.16
2.0,69.68,2832.31,8.73
99.0,16.15,632.45,0.0
6.0,9.24,70.86,0.0
5.0,79.3,1860.3,7.85
