RatecodeID,avg_total_amount,avg_time_diff,avg_tip_amount
1.0,15.8,851.87,1.9
4.0,76.42,2049.57,5.42
3.0,86.72,2363.25,9.34
2.0,66.02,2284.76,7.9
99.0,13.41,401.39,0.0
6.0,3.43,278.0,0.13
5.0,58.42,1664.68,4.92
