RatecodeID,avg_total_amount,avg_time_diff,avg_tip_amount
1.0,18.96,979.03,2.42
4.0,89.87,2895.88,9.4
3.0,96.27,2792.94,11.84
2.0,70.12,3290.04,8.98
99.0,34.36,2206.51,0.0
6.0,4.3,870.33,0.0
5.0,87.73,1959.34,9.74
