RatecodeID,avg_total_amount,avg_time_diff,avg_tip_amount
1.0,18.23,992.8,2.34
4.0,84.93,2576.52,8.45
3.0,93.73,2819.62,11.05
2.0,69.79,3076.61,8.8
99.0,29.4,2466.05,0.0
6.0,4.44,359.5,0.0
5.0,81.38,1802.73,8.88
